,D,L,P,G,X,DH,CHF,T
7863,0.00617,3.581,6895000.0,1342.4,0.711,135000.0,700600.0,531.65
7875,0.00617,1.829,6895000.0,2671.3,0.403,149000.0,1711700.0,528.8
1386,0.00993,2.08,1893000.0,299.0,0.976,217000.0,739000.0,433.76
5998,0.01146,1.359,7000000.0,2025.0,0.27,179000.0,2500000.0,523.76
16990,0.008,0.78,9800000.0,1000.0,0.404,165000.0,1805000.0,553.01
5267,0.00998,2.0,9905000.0,711.0,0.447,1095000.0,1496000.0,345.02
3846,0.01,2.0,13720000.0,1175.0,0.173,773000.0,1407000.0,457.12
23976,0.006,0.68,101300.0,17.0,0.9656,300730.0,93000.0,301.34999999999997
15105,0.0126,1.83,6870000.0,1436.1,0.346,406000.0,2290000.0,473.26
10806,0.01075,4.0,13720000.0,2801.0,0.176,329000.0,985000.0,552.66
19755,0.00775,1.008,10000000.0,500.0,0.539,1091000.0,1720000.0,346.95
14600,0.01,4.966,16000000.0,1619.0,0.366,148000.0,394000.0,601.01
3192,0.0101,1.15,265000.0,329.0,0.565,406000.0,1172000.0,305.92999999999995
21032,0.00801,3.0,13730000.0,1003.0,0.334,1040000.0,934000.0,394.80999999999995
6792,0.0093,2.438,137000.0,161.4,0.888,104000.0,322000.0,357.10999999999996
9193,0.00805,1.0,9800000.0,2773.0,0.114,261000.0,2349000.0,533.99
11205,0.00787,6.0,14710000.0,1000.0,0.439,1141000.0,517000.0,379.75
9080,0.00585,6.0,9800000.0,3339.0,0.375,170000.0,544000.0,552.04
264,0.0074,3.8,9800000.0,2519.0,0.302,540000.0,1151000.0,473.98
11493,0.0151,6.0,14710000.0,2312.0,0.271,197000.0,714000.0,584.3599999999999
21190,0.00801,3.0,13730000.0,4000.0,0.153,435000.0,1604000.0,531.3599999999999
21034,0.00801,3.0,13730000.0,1009.0,0.344,920000.0,866000.0,423.12
1497,0.00996,0.96,2050000.0,175.0,0.883,756000.0,1097000.0,310.49
23453,0.00811,4.0,16000000.0,755.2,0.548,578000.0,416000.0,520.0699999999999
15728,0.0074,3.8,17660000.0,2261.1,0.309,381000.0,697000.0,573.23
1940,0.01,2.25,3305000.0,395.0,0.85,749000.0,993000.0,340.60999999999996
10287,0.00585,4.0,13720000.0,3308.0,0.252,611000.0,1066000.0,493.58
21841,0.00778,6.0,17650000.0,1035.0,0.475,344000.0,250000.0,579.92
24236,0.006,1.77,307000.0,99.0,0.777,435000.0,178000.0,304.06
15815,0.0108,3.0,19620000.0,497.2,0.389,360000.0,269000.0,593.38
8636,0.00578,2.0,7840000.0,4966.0,0.113,630000.0,2837000.0,433.12
9233,0.0082,5.34,9800000.0,1010.0,0.632,544000.0,534000.0,473.08
52,0.0048,0.716,100000.0,937.8,0.55,317000.0,2429000.0,297.09
5172,0.00998,1.5,7944000.0,730.0,0.513,934000.0,2034000.0,362.54999999999995
18247,0.008,3.49,14710000.0,999.0,0.386,800000.0,666000.0,459.71999999999997
15878,0.0126,4.877,6834000.0,1322.2,0.589,60000.0,814900.0,545.93
17762,0.008,2.44,12750000.0,1590.0,0.328,126000.0,661000.0,582.81
7942,0.00578,2.0,5880000.0,4997.0,0.169,617000.0,3180000.0,412.53999999999996
1446,0.00993,2.08,1000000.0,688.0,0.625,176000.0,1177000.0,412.42999999999995
16751,0.008,1.6,7850000.0,2707.0,0.236,272000.0,2099000.0,513.16
8930,0.00578,2.0,9800000.0,3441.0,0.142,643000.0,2052000.0,450.59
22090,0.0134,3.658,6928000.0,2056.3,0.402,116000.0,1362000.0,535.8299999999999
15256,0.0085,1.0,7850000.0,2236.1,0.188,286000.0,2651000.0,510.18999999999994
10396,0.00782,0.25,13720000.0,1990.0,-0.316,712000.0,5664000.0,471.01
10494,0.00805,2.0,13720000.0,1452.0,0.287,324000.0,930000.0,553.64
12803,0.00578,2.0,19610000.0,1493.0,0.16,864000.0,1033000.0,491.78999999999996
21094,0.00782,3.0,13730000.0,2000.0,0.146,644000.0,1099000.0,486.36
21663,0.00771,6.0,10200000.0,4025.0,0.331,214000.0,830000.0,546.87
5153,0.00998,1.5,6963000.0,1087.0,0.431,723000.0,2482000.0,401.21999999999997
8772,0.00792,0.5,7840000.0,2019.0,0.066,457000.0,4407000.0,472.64
20587,0.00803,3.0,7060000.0,2005.0,0.434,673000.0,1726000.0,414.14
8810,0.00795,2.0,7840000.0,2004.0,0.287,806000.0,2419000.0,391.82
5632,0.00785,1.0,5100000.0,1204.8,0.429,891000.0,3765000.0,336.60999999999996
16149,0.008,1.57,2940000.0,2201.0,0.41,305000.0,2926000.0,438.04999999999995
17081,0.008,0.97,9800000.0,1590.0,0.231,363000.0,2198000.0,512.74
4711,0.0151,2.366,6502000.0,1120.0,0.383,316022.0,1616000.0,489.51
8463,0.0108,2.0,6860000.0,995.0,0.64,130000.0,1477000.0,532.3
1213,0.00776,2.08,1952000.0,512.0,0.855,475000.0,1000000.0,374.89
7802,0.00932,3.048,18029800.0,4141.9,0.237,366578.0,1737332.0,578.8499999999999
13784,0.01,2.0,18000000.0,516.0,0.207,1269000.0,923000.0,380.42999999999995
13621,0.01,2.0,12000000.0,2352.0,0.038,909000.0,2807000.0,409.78
17114,0.008,1.57,9800000.0,1579.0,0.275,682000.0,2099000.0,441.61
21764,0.00771,6.0,13930000.0,2005.0,0.33,506000.0,550000.0,518.11
12902,0.00585,4.0,19610000.0,3308.0,0.186,1132000.0,1495000.0,430.36
19280,0.0095,1.84,11032000.0,4073.0,0.018,575754.0,3167620.0,477.59
20285,0.00801,1.002,17650000.0,501.0,0.089,1179000.0,1240000.0,398.37
3831,0.01,2.0,13720000.0,2692.0,-0.036,1014000.0,3268000.0,400.88
4556,0.0151,3.964,6414000.0,1080.0,0.581,-26169.0,895000.0,553.72
22045,0.0134,3.658,3450000.0,2038.9,0.418,1000.0,1374700.0,514.67
325,0.0077,2.6,11760000.0,3252.0,0.174,260000.0,1116000.0,550.71
14263,0.01001,3.0,16000000.0,1919.0,0.294,185000.0,735000.0,595.19
2712,0.0131,2.75,2020000.0,1068.0,0.487,693000.0,2041000.0,324.76
2710,0.0131,2.75,2383000.0,1008.0,0.526,731000.0,2040000.0,325.0
24513,0.012,1.0,930000.0,100.0,0.732,620000.0,633000.0,303.65999999999997
24581,0.01582,2.4384,1027000.0,2187.0,0.1568,554265.0,3193000.0,323.71
11258,0.00787,6.0,14710000.0,2993.0,0.167,1099000.0,1236000.0,389.76
8296,0.00578,2.0,6860000.0,4997.0,0.284,125000.0,2005000.0,533.31
14590,0.01,4.966,16000000.0,523.0,0.658,154000.0,201000.0,600.0899999999999
4772,0.0152,2.366,6463000.0,2230.0,0.245,153593.0,1856000.0,523.8399999999999
23532,0.00811,5.0,5020000.0,5002.4,0.326,48000.0,1182000.0,527.6899999999999
3915,0.01,4.966,13720000.0,503.0,0.65,551000.0,314000.0,506.68999999999994
13749,0.01,2.0,16000000.0,1945.0,-0.016,1014000.0,2430000.0,421.68999999999994
1105,0.00776,3.12,1677000.0,501.0,0.862,150000.0,563000.0,442.96
3332,0.00607,1.0,3040000.0,1731.0,0.458,776000.0,4193000.0,328.87
24215,0.006,1.35,502000.0,100.0,0.737,512000.0,230000.0,303.76
7425,0.00598,2.402,6984000.0,2988.1,0.425,-258000.0,682400.0,558.8199999999999
13994,0.01,2.0,9000000.0,798.0,0.674,77000.0,1004000.0,562.8
24583,0.01582,2.4384,399000.0,2378.0,0.1539,392879.0,2862000.0,323.15
41,0.0048,0.478,100000.0,665.9,0.54,319000.0,2586000.0,296.62
13947,0.01,2.0,20000000.0,5168.0,0.223,124000.0,1682000.0,629.64
1320,0.00993,3.12,2059000.0,499.0,0.875,331000.0,785000.0,411.75
7443,0.00598,1.602,6995000.0,2222.7,0.457,-283000.0,828800.0,558.93
5489,0.00601,1.0,1128000.0,1076.0,0.544,508000.0,2574000.0,339.33
12316,0.00773,1.65,17650000.0,817.0,0.101,922000.0,965000.0,458.52
12888,0.00585,4.0,19610000.0,1499.0,0.335,864000.0,584000.0,491.78999999999996
4835,0.0128,1.93,5171000.0,3810.0,0.1,305000.0,2953000.0,474.59999999999997
12354,0.00795,1.65,17650000.0,4449.0,0.148,273000.0,2186000.0,592.29
7544,0.007,0.56,6992000.0,2889.0,0.181,137000.0,3685000.0,532.27
23248,0.00811,3.66,16020000.0,2503.9,0.334,81000.0,542000.0,610.8
12213,0.00585,4.0,17650000.0,1499.0,0.319,949000.0,655000.0,452.30999999999995
532,0.0051,2.6,17650000.0,4447.0,0.215,655000.0,1767000.0,517.97
12455,0.00803,4.0,17650000.0,1509.0,0.335,480000.0,571000.0,554.13
12190,0.00578,3.0,17650000.0,3335.0,0.243,582000.0,1254000.0,533.39
2595,0.0129,0.96,1187000.0,624.0,0.518,352000.0,2895000.0,378.88
4191,0.01,2.0,17650000.0,1154.0,-0.063,1126000.0,1546000.0,410.92999999999995
8210,0.01075,6.0,5880000.0,1537.0,0.56,71000.0,659000.0,533.43
18312,0.008,2.44,14700000.0,2179.0,0.217,438000.0,1188000.0,538.5899999999999
23315,0.00811,4.0,2990000.0,751.1,0.856,47000.0,604000.0,496.76
8893,0.00581,1.0,9800000.0,3353.0,0.091,453000.0,2779000.0,493.28999999999996
9026,0.00585,4.0,9800000.0,4951.0,0.211,638000.0,1651000.0,451.73
23834,0.008,1.75,6954000.0,6489.0,0.12,151372.0,2465000.0,528.95
1804,0.00999,0.6,2079000.0,1040.0,0.335,504000.0,4907000.0,371.46
11580,0.00578,3.0,15690000.0,1493.0,0.408,175000.0,414000.0,594.72
502,0.0104,3.8,15690000.0,605.0,0.685,1091000.0,721000.0,400.65999999999997
17447,0.011,6.0,9800000.0,1576.0,0.376,266000.0,553000.0,532.97
13966,0.01,2.0,7000000.0,402.0,0.993,151000.0,828000.0,529.51
22620,0.00811,1.0,7010000.0,1002.3,0.657,54000.0,2119000.0,548.87
10159,0.00581,1.0,13720000.0,3353.0,0.087,425000.0,2542000.0,533.3399999999999
1410,0.00993,2.08,2059000.0,215.0,0.946,324000.0,540000.0,413.38
8632,0.00578,2.0,7840000.0,3441.0,0.335,73000.0,1393000.0,553.24
7680,0.00932,3.048,7067100.0,4125.7,0.256,205851.0,1862486.0,518.89
22115,0.0134,3.658,8701000.0,2034.4,0.32,346000.0,1478400.0,505.90999999999997
9496,0.00578,3.0,11760000.0,4997.0,0.1,982000.0,2628000.0,390.24
2585,0.0129,0.96,1098000.0,618.0,0.493,358000.0,2789000.0,373.79999999999995
15959,0.015,4.077,6820000.0,81.0,0.97,139433.0,120000.0,529.96
1168,0.00776,2.08,3295000.0,600.0,0.838,585000.0,1157000.0,379.5
4098,0.01001,3.0,15690000.0,576.0,0.561,153000.0,330000.0,598.22
13421,0.01,1.0,18000000.0,351.0,0.425,1292000.0,1423000.0,374.92999999999995
16407,0.008,1.97,4900000.0,1568.0,0.543,313000.0,1924000.0,469.04999999999995
18871,0.008,2.44,17700000.0,3191.0,0.244,281000.0,1282000.0,591.3199999999999
19159,0.008,0.393,1540000.0,4946.0,-0.061,435000.0,7952000.0,371.95
21917,0.01,1.0,10000000.0,2541.0,-0.061,822000.0,4712000.0,410.93999999999994
12146,0.00578,2.0,17650000.0,3441.0,0.247,485000.0,1716000.0,553.14
9021,0.00585,4.0,9800000.0,4951.0,0.087,1065000.0,2116000.0,351.14
13736,0.01,2.0,16000000.0,680.0,0.225,1140000.0,1147000.0,391.89
10365,0.00585,6.0,13720000.0,4920.0,0.192,797000.0,1197000.0,451.61
16620,0.008,0.78,7850000.0,1599.0,0.185,547000.0,3262000.0,452.36
12490,0.0082,5.34,17650000.0,1010.0,0.396,869000.0,458000.0,470.63
12679,0.01075,4.0,17650000.0,1010.0,0.267,485000.0,479000.0,553.14
6651,0.0093,1.829,134000.0,162.7,0.779,257000.0,412000.0,319.91999999999996
14598,0.01,4.966,16000000.0,1344.0,0.393,150000.0,345000.0,600.7
12940,0.00585,5.0,19610000.0,3359.0,0.152,1132000.0,1197000.0,430.36
19340,0.0095,1.84,15169000.0,1328.4,-0.013,1221131.0,2088610.0000000002,364.82
17174,0.008,1.57,9800000.0,2190.0,0.155,611000.0,2271000.0,457.90999999999997
7372,0.00598,4.005,6977000.0,2979.1,0.388,286000.0,942900.0,500.88
9270,0.0082,6.0,9800000.0,2778.0,0.371,216000.0,673000.0,543.03
10337,0.00585,5.0,13720000.0,5034.0,0.216,611000.0,1240000.0,493.58
7331,0.00598,4.8,6869000.0,2979.1,0.398,283000.0,798300.0,500.31999999999994
11728,0.008,1.645,15690000.0,1830.0,0.198,270000.0,1046000.0,578.53
8796,0.00795,2.0,7840000.0,985.0,0.682,179000.0,1139000.0,532.3599999999999
20967,0.00781,3.0,9810000.0,3962.0,0.163,387000.0,1556000.0,507.71
9002,0.00585,4.0,9800000.0,1499.0,0.489,634000.0,698000.0,452.65
9195,0.00805,1.0,9800000.0,2773.0,0.194,57000.0,1744000.0,572.94
1002,0.00394,2.08,3442000.0,1493.0,0.669,835000.0,1421000.0,322.65
15093,0.00951,1.73,6870000.0,4194.4,0.087,337000.0,2685000.0,488.55999999999995
843,0.0152,1.627,5011000.0,1500.0,0.44,-195014.0,1845000.0,537.23
9359,0.01105,1.0,9800000.0,962.0,0.254,457000.0,2103000.0,492.40999999999997
20928,0.00801,3.0,9810000.0,4030.0,0.106,687000.0,2209000.0,440.54999999999995
13638,0.01,2.0,12000000.0,2131.0,0.107,567000.0,1849000.0,488.29999999999995
13099,0.01075,6.0,19610000.0,499.0,0.596,214000.0,137000.0,615.97
5475,0.00393,1.5,7100000.0,4662.5,0.092,986000.0,3433000.0,340.26
7421,0.00598,2.402,6984000.0,2988.1,0.681,-859000.0,297700.0,558.8199999999999
16162,0.008,3.49,2940000.0,2004.0,0.439,145000.0,1050000.0,474.31999999999994
1536,0.00996,0.96,2903000.0,673.0,0.6,732000.0,3164000.0,336.53999999999996
9011,0.00585,4.0,9800000.0,3308.0,0.213,982000.0,1521000.0,370.97999999999996
7564,0.012,0.96,292000.0,400.0,0.5161,490051.0,2010000.0,289.15
23347,0.00811,4.0,4990000.0,2509.1,0.436,458000.0,1492000.0,437.30999999999995
17809,0.008,3.49,12750000.0,2004.0,0.175,1060000.0,1406000.0,380.99
533,0.0051,2.6,17650000.0,4773.0,0.244,582000.0,1791000.0,533.39
17051,0.008,0.78,9800000.0,1599.0,0.119,616000.0,3089000.0,456.77
20911,0.00796,3.0,9810000.0,4000.0,0.074,800000.0,2386000.0,414.21
11538,0.00578,2.0,15690000.0,1493.0,0.218,785000.0,1066000.0,471.80999999999995
2115,0.01,1.75,3226000.0,787.0,0.683,560000.0,1999000.0,384.09
1818,0.00999,0.6,2471000.0,988.0,0.344,553000.0,4881000.0,369.59999999999997
9795,0.0082,5.37,11760000.0,1510.0,0.394,255000.0,421000.0,551.69
15998,0.015,5.143,4050000.0,205.0,0.92,-20480.0,232000.0,524.24
8099,0.00986,0.601,5880000.0,3839.0,-0.027,385000.0,5500000.0,465.99
2436,0.01,1.0,1314000.0,600.0,0.586,499000.0,2488000.0,348.79999999999995
5567,0.00601,1.0,7100000.0,865.3,0.718,900000.0,2569000.0,360.84
3211,0.01,2.0,3040000.0,363.0,0.745,876000.0,1006000.0,304.90999999999997
8892,0.00581,1.0,9800000.0,3353.0,0.075,549000.0,3143000.0,471.95
1512,0.00996,0.96,628000.0,194.0,0.76,576000.0,1082000.0,297.37
1245,0.00776,2.08,912000.0,450.0,0.735,266000.0,737000.0,387.19
3730,0.01,1.0,13720000.0,478.0,0.299,1128000.0,1732000.0,373.75
15123,0.0126,2.74,6870000.0,2711.1,0.247,267000.0,1988000.0,503.78
13205,0.003,0.5,7100000.0,1460.0,0.483,1046000.0,3870000.0,325.87
2580,0.0129,0.96,1481000.0,568.0,0.545,424000.0,2832000.0,372.59
970,0.00394,2.08,2481000.0,1000.0,0.779,708000.0,1014000.0,332.85999999999996
6742,0.0093,0.61,119000.0,119.3,0.715,133000.0,792000.0,346.05999999999995
22483,0.008,1.8,2981000.0,1985.0,0.454,107000.0,1991000.0,483.52
12714,0.01075,6.0,17650000.0,992.0,0.43,258000.0,275000.0,594.79
20265,0.00775,1.008,17750000.0,500.0,0.099,1098000.0,1120000.0,418.52
3630,0.01001,3.0,11760000.0,1169.0,0.379,528000.0,955000.0,494.77
18019,0.011,6.0,12750000.0,1603.0,0.298,484000.0,607000.0,512.89
3611,0.01,2.0,11760000.0,2094.0,0.24,90000.0,972000.0,581.91
13382,0.01,1.0,16000000.0,664.0,0.112,1179000.0,2130000.0,382.59999999999997
22912,0.00811,3.0,2000000.0,2506.3,0.394,439000.0,2007000.0,384.74
12790,0.00581,1.0,19610000.0,4998.0,-0.21,668000.0,3891000.0,534.19
19367,0.0123,0.74,101000.0,50.0,0.851,84000.0,405800.0,353.05999999999995
12297,0.00585,6.0,17650000.0,1499.0,0.37,679000.0,355000.0,512.81
4017,0.01,2.0,15690000.0,736.0,0.204,1097000.0,1181000.0,399.22999999999996
15394,0.0051,2.6,9810000.0,2972.2,0.337,353000.0,1163000.0,514.96
21241,0.00801,3.0,17650000.0,501.0,0.449,1368000.0,574000.0,353.16999999999996
9621,0.00795,2.0,11760000.0,985.0,0.416,723000.0,1186000.0,450.88
8670,0.00578,3.0,7840000.0,5029.0,0.345,267000.0,1861000.0,514.11
14545,0.01,4.966,14000000.0,4608.0,0.19,538000.0,1670000.0,511.86
9369,0.0151,6.0,9800000.0,519.0,0.829,638000.0,575000.0,451.73
2764,0.0131,2.5,1961000.0,335.0,0.806,779000.0,1009000.0,302.53999999999996
21950,0.01,1.0,14000000.0,2004.0,-0.057,686000.0,3130000.0,479.31999999999994
11641,0.00585,4.0,15690000.0,5003.0,0.338,292000.0,1140000.0,574.56
2625,0.0129,0.96,1981000.0,1120.0,0.398,296000.0,3944000.0,417.84
12264,0.00585,5.0,17650000.0,1499.0,0.388,480000.0,350000.0,554.13
24248,0.008,0.5,304000.0,99.0,0.664,349000.0,706000.0,324.28999999999996
4062,0.01,2.0,15690000.0,4132.0,0.241,68000.0,1547000.0,610.5999999999999
8761,0.00792,0.5,7840000.0,1495.0,0.096,718000.0,5047000.0,412.58
21006,0.00782,3.0,13730000.0,1000.0,0.32,644000.0,678000.0,486.36
11858,0.0082,5.34,15690000.0,1999.0,0.348,181000.0,402000.0,593.75
24473,0.012,0.6,889000.0,63.0,0.693,601000.0,628000.0,306.2
24538,0.008,0.4,1530000.0,1493.5,0.048,736400.0,6197500.0,299.62
1616,0.00996,0.96,1863000.0,1469.0,0.359,352000.0,3943000.0,401.45
8811,0.00795,2.0,7840000.0,2004.0,0.306,716000.0,2302000.0,413.04999999999995
12140,0.00578,2.0,17650000.0,3441.0,0.032,1041000.0,2629000.0,430.91999999999996
21618,0.0078,6.0,9810000.0,1995.0,0.343,576000.0,660000.0,465.96
16144,0.008,0.78,2940000.0,2217.0,0.327,104000.0,3982000.0,483.39
18740,0.008,1.57,17700000.0,1601.0,0.143,456000.0,1181000.0,559.27
10118,0.00475,0.318,13720000.0,7964.0,-0.202,491000.0,7947000.0,519.55
1163,0.00776,2.08,3776000.0,579.0,0.848,662000.0,1150000.0,370.08
396,0.00607,0.792,14710000.0,4992.0,0.138,67000.0,2060000.0,604.9
4562,0.0151,3.962,6394000.0,2200.0,0.354,-9225.0,1155000.0,554.02
5169,0.00998,1.5,7796000.0,478.0,0.664,924000.0,1503000.0,363.25
15589,0.0077,2.6,14710000.0,2011.1,0.19,523000.0,1105000.0,520.98
104,0.00607,0.792,7840000.0,2199.0,0.318,47000.0,2210000.0,558.15
20536,0.00799,3.0,6860000.0,996.0,0.739,339000.0,967000.0,488.01
18929,0.011,6.0,17700000.0,1562.0,0.3,584000.0,592000.0,533.42
12527,0.0082,5.34,17650000.0,1999.0,0.373,315000.0,483000.0,585.0799999999999
13322,0.01,1.0,14000000.0,609.0,0.187,1120000.0,2010000.0,378.24
989,0.00394,2.08,804000.0,943.0,0.624,474000.0,782000.0,332.17999999999995
2162,0.01,1.5,3540000.0,973.0,0.584,521000.0,2509000.0,399.22999999999996
4597,0.0151,3.164,5001000.0,1530.0,0.476,-57115.0,1305000.0,538.44
8563,0.0151,6.0,6860000.0,517.0,0.9,316000.0,559000.0,493.04999999999995
22145,0.0134,3.658,13007000.0,2032.5,0.194,283000.0,936400.0,556.0699999999999
18023,0.011,6.0,12750000.0,1597.0,0.299,387000.0,536000.0,533.25
8918,0.00578,2.0,9800000.0,1493.0,0.453,368000.0,1044000.0,511.67999999999995
15455,0.00805,2.0,11790000.0,1455.6,0.32,348000.0,1087000.0,533.3199999999999
9773,0.0082,5.34,11760000.0,1010.0,0.499,897000.0,578000.0,410.34999999999997
9350,0.01075,6.0,9800000.0,2770.0,0.329,266000.0,873000.0,532.97
12654,0.0108,3.0,17650000.0,1529.0,0.019,1037000.0,1433000.0,431.86
21043,0.00801,3.0,13730000.0,998.0,0.458,244000.0,497000.0,568.92
11059,0.00585,4.0,14710000.0,4982.0,0.127,1095000.0,2209000.0,390.71
8774,0.00792,0.5,7840000.0,2013.0,0.164,172000.0,3273000.0,533.78
2047,0.01,2.0,3207000.0,345.0,0.858,775000.0,995000.0,332.46999999999997
5817,0.00558,0.864,6960000.0,1012.0,0.83,20000.0,2080000.0,554.8499999999999
3536,0.01,4.966,9800000.0,6197.0,0.298,108000.0,1542000.0,563.75
2104,0.01,1.75,2010000.0,566.0,0.692,570000.0,1522000.0,353.88
3387,0.01,1.0,9800000.0,676.0,0.378,898000.0,2351000.0,390.96999999999997
2057,0.01,2.0,1657000.0,371.0,0.812,565000.0,992000.0,344.75
15680,0.008,1.645,15700000.0,3472.2,0.229,90000.0,1303000.0,607.65
16967,0.00607,0.79,9800000.0,5004.0,0.054,216000.0,2769000.0,543.03
23866,0.008,1.75,10043000.0,7712.0,0.06,325497.0,3564000.0,522.86
4609,0.0151,3.164,5011000.0,2260.0,0.37,-53712.0,1469000.0,539.18
23743,0.00798,6.0,11990000.0,4032.4,0.372,70000.0,685000.0,586.8599999999999
3943,0.01,4.966,13720000.0,1026.0,0.43,131000.0,308000.0,588.66
9045,0.00585,5.0,9800000.0,3308.0,0.275,726000.0,1049000.0,431.40999999999997
15386,0.00805,2.0,9810000.0,1455.6,0.437,57000.0,935000.0,573.02
1406,0.00993,2.08,3403000.0,216.0,0.907,503000.0,541000.0,400.92999999999995
11895,0.0108,1.0,15690000.0,1508.0,-0.145,698000.0,2266000.0,491.31999999999994
4282,0.01,4.966,17650000.0,1465.0,0.279,619000.0,610000.0,525.63
10419,0.00795,2.0,13720000.0,985.0,0.273,1060000.0,1314000.0,389.96
20052,0.00801,1.002,13730000.0,501.0,0.439,639000.0,1110000.0,487.46999999999997
13770,0.01,2.0,16000000.0,911.0,0.243,818000.0,1189000.0,467.08
2578,0.0129,0.96,1677000.0,546.0,0.569,456000.0,2843000.0,371.34
24080,0.006,0.5,903000.0,101.0,0.709,634000.0,630000.0,298.98999999999995
7466,0.007,0.98,9829000.0,2344.0,0.292,141000.0,2251000.0,557.8299999999999
14584,0.01,4.966,16000000.0,1666.0,0.27,584000.0,691000.0,518.79
10286,0.00585,4.0,13720000.0,3308.0,0.224,707000.0,1144000.0,472.14
24146,0.006,1.0,112000.0,199.0,0.628,328000.0,521000.0,297.69
5520,0.00601,1.0,3040000.0,1914.0,0.446,646000.0,4155000.0,359.92999999999995
341,0.0104,3.8,11760000.0,1995.0,0.19,556000.0,1069000.0,488.59
16865,0.00384,1.55,9800000.0,3936.0,0.234,429000.0,1799000.0,498.53
1351,0.00993,3.12,1079000.0,162.0,0.942,295000.0,281000.0,387.90999999999997
18902,0.008,1.57,17700000.0,4973.0,0.095,281000.0,2350000.0,591.3199999999999
4534,0.0151,4.015,6463000.0,1100.0,0.531,73743.0,914000.0,539.93
11555,0.00578,2.0,15690000.0,3441.0,0.197,395000.0,1460000.0,555.04
20550,0.00781,3.0,6770000.0,1105.0,0.71,704000.0,1277000.0,403.36
12209,0.00585,4.0,17650000.0,1499.0,0.24,1297000.0,809000.0,370.21
1766,0.00999,0.6,1157000.0,1214.0,0.256,384000.0,4520000.0,370.08
16791,0.008,1.57,7850000.0,3180.0,0.168,338000.0,2360000.0,499.01
23865,0.008,1.75,10031000.0,6423.0,0.069,324517.0,3047000.0,522.96
24040,0.006,0.5,110000.0,150.0,0.71,71000.0,751000.0,358.57
14466,0.01,4.966,10000000.0,2151.0,0.365,114000.0,647000.0,564.27
22213,0.0134,3.658,17354000.0,2021.4,0.206,440000.0,1131900.0,559.52
5292,0.00998,2.5,6963000.0,949.0,0.65,597000.0,1493000.0,430.71999999999997
22911,0.00811,3.0,2010000.0,2016.0,0.441,433000.0,1725000.0,386.42999999999995
12243,0.00585,4.0,17650000.0,4951.0,0.103,1213000.0,2324000.0,390.28
11344,0.01105,1.0,14710000.0,962.0,0.047,836000.0,2331000.0,451.46
17662,0.008,3.49,12750000.0,999.0,0.434,886000.0,770000.0,422.15
15367,0.0078,1.65,9810000.0,4527.8,0.108,265000.0,2190000.0,533.26
10653,0.01105,1.0,13720000.0,962.0,0.085,707000.0,2114000.0,472.14
15110,0.0126,1.83,6870000.0,2077.8,0.186,444000.0,2593000.0,464.71
8207,0.01075,6.0,5880000.0,1010.0,0.722,71000.0,548000.0,533.43
8134,0.0108,2.0,5880000.0,1001.0,0.575,702000.0,2163000.0,392.52
13255,0.01,1.0,10000000.0,551.0,0.474,982000.0,2211000.0,373.02
9391,0.0151,6.0,9800000.0,1527.0,0.386,266000.0,762000.0,532.97
19919,0.00809,1.0,9810000.0,1969.0,0.143,444000.0,2520000.0,495.36
24418,0.01,0.5,306000.0,98.0,0.769,353000.0,991000.0,323.55999999999995
16829,0.008,1.57,7850000.0,4000.0,0.236,20000.0,1854000.0,563.22
21124,0.00801,3.0,13730000.0,2000.0,0.194,503000.0,950000.0,517.0799999999999
23449,0.00811,4.0,16000000.0,5012.1,0.368,82000.0,1076000.0,610.55
13264,0.01,1.0,10000000.0,1163.0,0.198,859000.0,3257000.0,402.21999999999997
6696,0.0093,1.219,117000.0,119.3,0.831,181000.0,466000.0,334.10999999999996
15655,0.0107,4.0,14710000.0,1000.0,0.441,147000.0,401000.0,592.7
18469,0.008,2.44,14700000.0,3191.0,0.135,463000.0,1584000.0,533.45
11613,0.00585,4.0,15690000.0,1499.0,0.34,604000.0,508000.0,511.88
11076,0.00585,6.0,14710000.0,3359.0,0.372,248000.0,519000.0,575.37
19384,0.0123,0.74,550000.0,200.0,0.497,126000.0,947500.0,399.2
126,0.00607,0.792,7840000.0,4963.0,0.074,214000.0,3050000.0,525.1899999999999
18978,0.008,0.393,190000.0,4784.0,-0.001,281000.0,6745000.0,324.90999999999997
2775,0.0131,2.5,1275000.0,366.0,0.729,674000.0,1009000.0,305.47999999999996
21847,0.00803,6.0,17650000.0,1999.0,0.324,1041000.0,860000.0,430.91999999999996
