D,L,P,G,Xchf,DHin,CHF,Tin
0.0129,0.96,2795.0,215.0,0.712,777.0,1493.0,50.3
0.0129,0.96,2677.0,204.0,0.771,770.0,1490.0,49.37
0.0129,0.96,2550.0,204.0,0.767,758.0,1483.0,49.35
0.0129,0.96,2452.0,207.0,0.752,748.0,1480.0,49.44
0.0129,0.96,2373.0,205.0,0.757,737.0,1472.0,50.17
0.0129,0.96,2354.0,205.0,0.75,738.0,1465.0,49.47
0.0129,0.96,2167.0,205.0,0.751,716.0,1461.0,50.02
0.0129,0.96,1952.0,207.0,0.744,689.0,1459.0,50.69
0.0129,0.96,1736.0,210.0,0.737,655.0,1459.0,52.53
0.0129,0.96,1628.0,211.0,0.73,646.0,1456.0,51.32
0.0129,0.96,1491.0,208.0,0.745,626.0,1450.0,51.59
0.0129,0.96,1255.0,212.0,0.732,589.0,1450.0,51.91
0.0129,0.96,3020.0,212.0,0.694,818.0,1468.0,45.25
0.0129,0.96,2844.0,203.0,0.74,805.0,1461.0,44.65
0.0129,0.96,2942.0,201.0,0.743,819.0,1455.0,43.38
0.0129,0.96,2138.0,206.0,0.716,726.0,1431.0,46.87
0.0129,0.96,2069.0,204.0,0.727,716.0,1424.0,47.43
0.0129,0.96,1981.0,202.0,0.738,701.0,1422.0,48.62
0.0129,0.96,1853.0,204.0,0.735,682.0,1422.0,49.54
0.0129,0.96,1481.0,205.0,0.734,631.0,1415.0,50.06
0.0129,0.96,1393.0,205.0,0.738,618.0,1417.0,50.09
0.0129,0.96,1285.0,207.0,0.724,604.0,1409.0,49.47
0.0129,0.96,1187.0,207.0,0.727,588.0,1409.0,49.47
0.0129,0.96,1324.0,217.0,0.739,610.0,1501.0,49.49
0.0129,0.96,1275.0,224.0,0.708,601.0,1501.0,49.81
0.0129,0.96,1177.0,224.0,0.712,585.0,1501.0,49.78
0.0129,0.96,3187.0,295.0,0.734,751.0,2038.0,64.67
0.0129,0.96,3070.0,291.0,0.743,738.0,2020.0,65.42
0.0129,0.96,2707.0,292.0,0.737,709.0,2010.0,64.64
0.0129,0.96,2432.0,292.0,0.745,682.0,2017.0,64.76
0.0129,0.96,2207.0,299.0,0.723,653.0,2012.0,66.13
0.0129,0.96,2059.0,300.0,0.716,640.0,2003.0,65.35
0.0129,0.96,1893.0,300.0,0.716,622.0,1997.0,65.05
0.0129,0.96,1697.0,306.0,0.7,595.0,1995.0,65.68
0.0129,0.96,1608.0,305.0,0.729,580.0,2038.0,66.46
0.0129,0.96,1471.0,307.0,0.7,561.0,1985.0,66.45
0.0129,0.96,1334.0,311.0,0.695,535.0,1985.0,67.8
0.0129,0.96,3070.0,293.0,0.717,764.0,2014.0,59.2
0.0129,0.96,3138.0,292.0,0.72,764.0,2008.0,60.58
0.0129,0.96,2716.0,297.0,0.725,721.0,2036.0,61.97
0.0129,0.96,2471.0,303.0,0.704,696.0,2028.0,62.34
0.0129,0.96,2363.0,303.0,0.704,681.0,2021.0,63.33
0.0129,0.96,2167.0,303.0,0.707,657.0,2015.0,64.14
0.0129,0.96,2020.0,304.0,0.702,640.0,2005.0,64.29
0.0129,0.96,1814.0,308.0,0.691,607.0,1993.0,66.34
0.0129,0.96,1736.0,309.0,0.69,600.0,1996.0,65.68
0.0129,0.96,1589.0,314.0,0.681,573.0,1993.0,67.52
0.0129,0.96,1491.0,318.0,0.67,559.0,1990.0,67.61
0.0129,0.96,1412.0,316.0,0.674,545.0,1978.0,68.22
0.0129,0.96,1294.0,320.0,0.667,521.0,1973.0,69.65
0.0129,0.96,1216.0,329.0,0.641,509.0,1967.0,69.51
0.0129,0.96,1167.0,331.0,0.637,497.0,1962.0,70.42
0.0129,0.96,1069.0,328.0,0.648,480.0,1959.0,70.36
0.0129,0.96,971.0,333.0,0.638,463.0,1957.0,70.01
0.0129,0.96,922.0,341.0,0.621,456.0,1962.0,69.35
0.0129,0.96,863.0,348.0,0.607,443.0,1962.0,69.53
0.0129,0.96,3040.0,375.0,0.721,677.0,2479.0,79.39
0.0129,0.96,2824.0,384.0,0.698,659.0,2479.0,79.15
0.0129,0.96,2599.0,392.0,0.681,637.0,2479.0,79.41
0.0129,0.96,2246.0,385.0,0.692,600.0,2443.0,79.77
0.0129,0.96,2059.0,383.0,0.702,581.0,2448.0,79.44
0.0129,0.96,1952.0,385.0,0.702,562.0,2445.0,81.04
0.0129,0.96,2844.0,386.0,0.678,680.0,2471.0,74.56
0.0129,0.96,2677.0,387.0,0.684,655.0,2471.0,76.88
0.0129,0.96,2589.0,383.0,0.695,644.0,2465.0,77.51
0.0129,0.96,2354.0,389.0,0.684,615.0,2460.0,78.88
0.0129,0.96,2157.0,392.0,0.677,591.0,2448.0,79.64
0.0129,0.96,1961.0,395.0,0.676,567.0,2448.0,80.1
0.0129,0.96,1912.0,401.0,0.657,562.0,2437.0,79.92
0.0129,0.96,1814.0,407.0,0.644,549.0,2431.0,80.19
0.0129,0.96,1726.0,412.0,0.636,536.0,2431.0,80.66
0.0129,0.96,1657.0,409.0,0.639,530.0,2420.0,79.95
0.0129,0.96,1491.0,415.0,0.636,502.0,2426.0,81.22
0.0129,0.96,1353.0,418.0,0.638,478.0,2430.0,82.1
0.0129,0.96,1275.0,422.0,0.631,464.0,2424.0,82.53
0.0129,0.96,1226.0,430.0,0.619,452.0,2424.0,83.5
0.0129,0.96,1157.0,438.0,0.608,437.0,2424.0,84.32
0.0129,0.96,2040.0,388.0,0.703,555.0,2450.0,85.13
0.0129,0.96,1844.0,392.0,0.696,532.0,2445.0,85.12
0.0129,0.96,1726.0,397.0,0.685,519.0,2445.0,84.71
0.0129,0.96,1657.0,400.0,0.677,506.0,2433.0,85.67
0.0129,0.96,1491.0,411.0,0.653,492.0,2432.0,83.6
0.0129,0.96,1353.0,413.0,0.656,469.0,2439.0,84.24
0.0129,0.96,1275.0,423.0,0.634,455.0,2424.0,84.68
0.0129,0.96,1157.0,431.0,0.62,432.0,2413.0,85.51
0.0129,0.96,2864.0,520.0,0.594,583.0,2892.0,98.11
0.0129,0.96,2687.0,513.0,0.605,571.0,2885.0,97.11
0.0129,0.96,2618.0,513.0,0.603,571.0,2885.0,95.57
0.0129,0.96,2491.0,523.0,0.59,559.0,2890.0,95.5
0.0129,0.96,2432.0,514.0,0.607,551.0,2886.0,96.01
0.0129,0.96,2265.0,528.0,0.589,531.0,2886.0,96.68
0.0129,0.96,2020.0,520.0,0.603,502.0,2865.0,97.2
0.0129,0.96,1893.0,532.0,0.587,487.0,2865.0,97.23
0.0129,0.96,1785.0,539.0,0.575,472.0,2844.0,97.66
0.0129,0.96,1677.0,546.0,0.569,456.0,2843.0,98.19
0.0129,0.96,1599.0,558.0,0.555,444.0,2843.0,98.58
0.0129,0.96,1481.0,568.0,0.545,424.0,2832.0,99.44
0.0129,0.96,1383.0,579.0,0.534,407.0,2826.0,100.07
0.0129,0.96,1294.0,580.0,0.535,444.0,2920.0,88.01
0.0129,0.96,1196.0,594.0,0.52,376.0,2810.0,100.4
0.0129,0.96,1157.0,609.0,0.5,368.0,2789.0,100.73
0.0129,0.96,1098.0,618.0,0.493,358.0,2789.0,100.65
0.0129,0.96,3177.0,530.0,0.606,587.0,2964.0,103.57
0.0129,0.96,2864.0,528.0,0.61,561.0,2948.0,103.33
0.0129,0.96,2736.0,522.0,0.62,550.0,2938.0,103.18
0.0129,0.96,2344.0,533.0,0.604,515.0,2927.0,102.44
0.0129,0.96,2059.0,542.0,0.601,485.0,2942.0,102.28
0.0129,0.96,1814.0,563.0,0.578,452.0,2940.0,103.27
0.0129,0.96,1667.0,580.0,0.555,433.0,2924.0,103.34
0.0129,0.96,1500.0,599.0,0.537,402.0,2909.0,105.3
0.0129,0.96,1334.0,618.0,0.517,379.0,2899.0,104.94
0.0129,0.96,1187.0,624.0,0.518,352.0,2895.0,105.73
0.0129,0.96,1049.0,640.0,0.509,326.0,2895.0,106.14
0.0129,0.96,1000.0,661.0,0.491,316.0,2895.0,106.32
0.0129,0.96,3011.0,695.0,0.556,498.0,3489.0,121.3
0.0129,0.96,2824.0,700.0,0.551,481.0,3475.0,121.41
0.0129,0.96,2667.0,722.0,0.533,467.0,3490.0,121.3
0.0129,0.96,2383.0,736.0,0.523,438.0,3476.0,121.6
0.0129,0.96,2295.0,747.0,0.515,426.0,3469.0,122.29
0.0129,0.96,2010.0,748.0,0.521,395.0,3463.0,122.26
0.0129,0.96,1785.0,777.0,0.501,368.0,3458.0,122.28
0.0129,0.96,1638.0,799.0,0.484,345.0,3432.0,123.24
0.0129,0.96,1530.0,808.0,0.481,331.0,3432.0,123.08
0.0129,0.96,1432.0,838.0,0.463,317.0,3438.0,123.07
0.0129,0.96,1402.0,843.0,0.463,307.0,3438.0,124.38
0.0129,0.96,1324.0,854.0,0.461,292.0,3438.0,125.13
0.0129,0.96,3070.0,713.0,0.558,475.0,3526.0,127.91
0.0129,0.96,2824.0,713.0,0.559,460.0,3526.0,126.36
0.0129,0.96,2638.0,722.0,0.552,441.0,3512.0,126.78
0.0129,0.96,2520.0,727.0,0.551,429.0,3519.0,126.94
0.0129,0.96,2275.0,740.0,0.545,404.0,3526.0,126.98
0.0129,0.96,2167.0,764.0,0.526,392.0,3531.0,127.09
0.0129,0.96,1991.0,767.0,0.528,372.0,3531.0,127.16
0.0129,0.96,1893.0,796.0,0.502,360.0,3511.0,127.27
0.0129,0.96,1716.0,808.0,0.494,338.0,3490.0,127.29
0.0129,0.96,1618.0,820.0,0.488,325.0,3490.0,127.32
0.0129,0.96,2815.0,990.0,0.435,386.0,3902.0,143.52
0.0129,0.96,2422.0,1048.0,0.417,348.0,3934.0,143.64
0.0129,0.96,2305.0,1063.0,0.414,336.0,3944.0,143.65
0.0129,0.96,2108.0,1088.0,0.405,314.0,3923.0,143.85
0.0129,0.96,2079.0,1098.0,0.406,306.0,3944.0,144.96
0.0129,0.96,1981.0,1120.0,0.398,296.0,3944.0,144.69
0.0129,0.96,1971.0,1125.0,0.399,291.0,3954.0,145.58
0.0129,0.96,1844.0,1143.0,0.394,276.0,3944.0,145.55
0.0129,0.96,2560.0,1022.0,0.427,364.0,3934.0,143.09
0.0129,0.96,1667.0,1166.0,0.392,253.0,3944.0,145.7
0.0129,0.96,2766.0,1042.0,0.415,383.0,3980.0,143.18
0.0129,0.96,2658.0,1055.0,0.411,374.0,3980.0,142.94
0.0129,0.96,2648.0,1071.0,0.406,368.0,3990.0,144.12
0.0129,0.96,2550.0,1097.0,0.395,358.0,3990.0,144.26
0.0129,0.96,2314.0,1090.0,0.406,325.0,3952.0,146.43
0.0129,0.96,2010.0,1113.0,0.405,293.0,3952.0,146.17
0.0129,0.96,1893.0,1136.0,0.396,279.0,3937.0,146.23
0.0129,0.96,1687.0,1151.0,0.399,254.0,3947.0,146.07
0.0129,0.96,1589.0,1197.0,0.387,234.0,3947.0,147.7
0.0131,3.0,3481.0,374.0,0.875,839.0,966.0,49.27
0.0131,3.0,3236.0,376.0,0.846,832.0,955.0,46.24
0.0131,3.0,2991.0,376.0,0.841,817.0,952.0,44.88
0.0131,3.0,2697.0,387.0,0.822,792.0,963.0,44.55
0.0131,3.0,2501.0,390.0,0.821,776.0,969.0,43.9
0.0131,3.0,2256.0,391.0,0.817,752.0,968.0,43.68
0.0131,3.0,2010.0,401.0,0.792,764.0,985.0,34.33
0.0131,3.0,1863.0,413.0,0.761,707.0,968.0,43.85
0.0131,3.0,3383.0,376.0,0.858,843.0,964.0,46.46
0.0131,3.0,3040.0,379.0,0.86,821.0,974.0,44.94
0.0131,3.0,2795.0,387.0,0.838,799.0,975.0,45.03
0.0131,3.0,2501.0,394.0,0.812,775.0,973.0,44.14
0.0131,3.0,2452.0,394.0,0.811,771.0,972.0,43.93
0.0131,3.0,2305.0,404.0,0.788,747.0,972.0,46.11
0.0131,3.0,1961.0,406.0,0.79,709.0,974.0,46.15
0.0131,3.0,3530.0,374.0,0.853,865.0,959.0,43.96
0.0131,3.0,3285.0,379.0,0.841,846.0,963.0,43.85
0.0131,3.0,2893.0,387.0,0.828,812.0,970.0,44.02
0.0131,3.0,2403.0,391.0,0.818,766.0,970.0,43.96
0.0131,3.0,2207.0,394.0,0.812,746.0,970.0,43.87
0.0131,3.0,1863.0,414.0,0.759,707.0,970.0,43.85
0.0131,3.0,1618.0,436.0,0.709,676.0,970.0,43.81
0.0131,3.0,2059.0,413.0,0.775,710.0,974.0,48.6
0.0131,3.0,1912.0,415.0,0.766,694.0,970.0,48.36
0.0131,3.0,1814.0,423.0,0.756,661.0,967.0,53.43
0.0131,3.0,1569.0,448.0,0.68,667.0,967.0,44.38
0.0131,3.0,3432.0,717.0,0.648,760.0,1481.0,67.26
0.0131,3.0,3109.0,655.0,0.705,838.0,1494.0,42.27
0.0131,3.0,2658.0,702.0,0.633,794.0,1490.0,43.2
0.0131,3.0,2363.0,727.0,0.611,765.0,1500.0,43.22
0.0131,3.0,2108.0,744.0,0.59,732.0,1490.0,44.64
0.0131,3.0,3413.0,666.0,0.679,853.0,1484.0,44.63
0.0131,3.0,3256.0,678.0,0.661,841.0,1484.0,44.48
0.0131,3.0,2766.0,702.0,0.635,798.0,1490.0,44.64
0.0131,3.0,2511.0,715.0,0.621,774.0,1490.0,44.61
0.0131,3.0,2256.0,736.0,0.599,749.0,1493.0,44.4
0.0131,3.0,2001.0,758.0,0.58,715.0,1493.0,45.82
0.0131,3.0,1746.0,797.0,0.542,685.0,1493.0,45.65
0.0131,3.0,1569.0,835.0,0.508,661.0,1493.0,45.82
0.0131,3.0,1363.0,877.0,0.477,632.0,1496.0,45.66
0.0131,3.0,3481.0,669.0,0.661,854.0,1465.0,45.68
0.0131,3.0,3109.0,672.0,0.666,824.0,1471.0,45.63
0.0131,3.0,2560.0,704.0,0.632,775.0,1481.0,45.51
0.0131,3.0,2216.0,729.0,0.609,739.0,1487.0,45.78
0.0131,3.0,2040.0,749.0,0.587,720.0,1487.0,45.69
0.0131,3.0,1746.0,785.0,0.55,684.0,1484.0,45.89
0.0131,3.0,1903.0,770.0,0.562,704.0,1484.0,45.71
0.0131,3.0,1599.0,812.0,0.525,665.0,1484.0,45.84
0.0131,3.0,1491.0,838.0,0.502,650.0,1484.0,45.85
0.0131,3.0,1275.0,879.0,0.473,622.0,1488.0,44.78
0.0131,3.0,3079.0,1015.0,0.558,775.0,1957.0,56.75
0.0131,3.0,3383.0,992.0,0.576,800.0,1960.0,56.76
0.0131,3.0,2981.0,1024.0,0.556,766.0,1967.0,56.89
0.0131,3.0,2540.0,1066.0,0.53,726.0,1970.0,56.78
0.0131,3.0,2314.0,1097.0,0.51,704.0,1970.0,56.62
0.0131,3.0,2108.0,1046.0,0.479,832.0,1970.0,20.69
0.0131,3.0,1952.0,1171.0,0.466,663.0,1970.0,56.91
0.0131,3.0,3432.0,992.0,0.573,804.0,1956.0,56.73
0.0131,3.0,2981.0,1020.0,0.558,767.0,1963.0,56.65
0.0131,3.0,3226.0,1005.0,0.568,787.0,1963.0,56.83
0.0131,3.0,2824.0,1030.0,0.552,753.0,1963.0,56.68
0.0131,3.0,2471.0,1080.0,0.521,720.0,1975.0,56.6
0.0131,3.0,2216.0,1123.0,0.495,693.0,1976.0,56.79
0.0131,3.0,2059.0,1150.0,0.479,677.0,1975.0,56.5
0.0131,3.0,1961.0,1171.0,0.467,665.0,1973.0,56.68
0.0131,3.0,1824.0,1212.0,0.444,648.0,1973.0,56.83
0.0131,2.75,3138.0,941.0,0.571,801.0,2031.0,51.72
0.0131,2.75,3344.0,926.0,0.579,818.0,2021.0,51.7
0.0131,2.75,3442.0,918.0,0.585,826.0,2021.0,51.65
0.0131,2.75,3089.0,941.0,0.567,797.0,2021.0,51.69
0.0131,2.75,2638.0,978.0,0.543,756.0,2029.0,51.85
0.0131,2.75,2383.0,1008.0,0.526,731.0,2040.0,51.85
0.0131,2.75,2118.0,1045.0,0.5,704.0,2037.0,51.61
0.0131,2.75,2020.0,1068.0,0.487,693.0,2041.0,51.61
0.0131,2.75,1814.0,1105.0,0.465,668.0,2039.0,51.75
0.0131,2.75,1706.0,1127.0,0.452,654.0,2037.0,51.85
0.0131,2.75,3491.0,911.0,0.595,813.0,2007.0,55.69
0.0131,2.75,2942.0,948.0,0.565,768.0,2008.0,55.6
0.0131,2.75,2687.0,963.0,0.555,745.0,2008.0,55.58
0.0131,2.75,2462.0,1008.0,0.517,733.0,2017.0,53.27
0.0131,2.75,2275.0,1023.0,0.511,715.0,2021.0,53.02
0.0131,2.75,2050.0,1068.0,0.481,690.0,2023.0,53.14
0.0131,2.75,1844.0,1097.0,0.466,665.0,2023.0,53.35
0.0131,2.75,1706.0,1127.0,0.453,648.0,2030.0,53.28
0.0131,2.75,1549.0,1157.0,0.439,627.0,2030.0,53.3
0.0131,2.75,3393.0,590.0,0.693,838.0,1441.0,47.85
0.0131,2.75,2020.0,657.0,0.607,728.0,1460.0,43.23
0.0131,2.75,1814.0,664.0,0.603,705.0,1463.0,42.89
0.0131,2.75,1540.0,702.0,0.562,668.0,1465.0,43.19
0.0131,2.75,1402.0,739.0,0.521,649.0,1464.0,42.99
0.0131,2.75,1245.0,776.0,0.488,624.0,1464.0,43.15
0.0131,2.75,1079.0,814.0,0.462,595.0,1467.0,43.3
0.0131,2.75,3511.0,582.0,0.693,866.0,1438.0,43.36
0.0131,2.75,3217.0,590.0,0.682,843.0,1438.0,43.23
0.0131,2.75,2618.0,612.0,0.689,791.0,1490.0,43.01
0.0131,2.75,2275.0,627.0,0.669,757.0,1490.0,42.96
0.0131,2.75,1971.0,679.0,0.571,722.0,1453.0,43.32
0.0131,2.75,1667.0,702.0,0.555,685.0,1460.0,43.21
0.0131,2.75,1461.0,732.0,0.527,656.0,1462.0,43.38
0.0131,2.75,1245.0,776.0,0.488,623.0,1464.0,43.38
0.0131,2.75,1020.0,821.0,0.457,584.0,1464.0,43.33
0.0131,2.75,3334.0,343.0,0.884,908.0,1006.0,29.94
0.0131,2.75,3040.0,345.0,0.879,883.0,1006.0,30.08
0.0131,2.75,2746.0,349.0,0.869,857.0,1010.0,30.06
0.0131,2.75,2403.0,362.0,0.832,824.0,1015.0,30.06
0.0131,2.75,2305.0,364.0,0.824,814.0,1014.0,30.05
0.0131,2.75,2059.0,367.0,0.819,788.0,1014.0,29.92
0.0131,2.75,1716.0,373.0,0.802,748.0,1013.0,29.65
0.0131,2.75,1569.0,384.0,0.77,727.0,1012.0,30.01
0.0131,2.75,1402.0,399.0,0.73,703.0,1011.0,30.06
0.0131,2.75,3383.0,356.0,0.869,911.0,1032.0,30.16
0.0131,2.75,3579.0,352.0,0.89,926.0,1037.0,30.24
0.0131,2.75,3266.0,346.0,0.872,903.0,1004.0,29.81
0.0131,2.75,2844.0,351.0,0.851,865.0,1001.0,30.27
0.0131,2.75,2599.0,353.0,0.854,844.0,1009.0,29.88
0.0131,2.75,2187.0,361.0,0.837,802.0,1013.0,29.94
0.0131,2.75,1961.0,370.0,0.806,775.0,1011.0,30.34
0.0131,2.75,1687.0,382.0,0.769,743.0,1008.0,29.95
0.0131,2.75,1549.0,388.0,0.754,724.0,1008.0,30.07
0.0131,2.75,1373.0,401.0,0.724,698.0,1008.0,30.22
0.0131,2.5,3530.0,315.0,0.88,926.0,1014.0,29.33
0.0131,2.5,3334.0,320.0,0.861,910.0,1014.0,29.46
0.0131,2.5,2991.0,320.0,0.856,881.0,1011.0,29.55
0.0131,2.5,2550.0,322.0,0.848,841.0,1007.0,29.47
0.0131,2.5,2157.0,327.0,0.838,799.0,1011.0,29.88
0.0131,2.5,1961.0,335.0,0.806,779.0,1009.0,29.39
0.0131,2.5,3432.0,330.0,0.804,917.0,1004.0,29.65
0.0131,2.5,3413.0,315.0,0.869,915.0,1005.0,29.77
0.0131,2.5,3187.0,318.0,0.859,898.0,1007.0,29.45
0.0131,2.5,2893.0,320.0,0.852,873.0,1007.0,29.4
0.0131,2.5,2520.0,323.0,0.846,838.0,1007.0,29.49
0.0131,2.5,2795.0,326.0,0.837,862.0,1011.0,29.93
0.0131,2.5,2256.0,331.0,0.825,800.0,1011.0,32.18
0.0131,2.5,1961.0,335.0,0.812,769.0,1009.0,31.78
0.0131,2.5,1667.0,346.0,0.784,732.0,1014.0,31.96
0.0131,2.5,1471.0,352.0,0.768,706.0,1013.0,31.76
0.0131,2.5,1275.0,366.0,0.729,674.0,1009.0,32.33
0.0131,2.5,1814.0,346.0,0.775,751.0,1009.0,31.88
0.0131,2.5,1569.0,357.0,0.751,719.0,1013.0,31.93
0.0131,2.5,1402.0,363.0,0.74,695.0,1015.0,31.98
0.0131,2.5,1206.0,373.0,0.715,664.0,1015.0,32.04
0.0131,2.5,3472.0,509.0,0.766,866.0,1469.0,42.63
0.0131,2.5,3374.0,496.0,0.774,866.0,1444.0,40.77
0.0131,2.5,3177.0,509.0,0.74,851.0,1441.0,40.52
0.0131,2.5,2726.0,523.0,0.714,811.0,1439.0,40.64
0.0131,2.5,2481.0,538.0,0.69,788.0,1444.0,40.55
0.0131,2.5,2285.0,539.0,0.691,767.0,1445.0,40.82
0.0131,2.5,2030.0,551.0,0.676,741.0,1450.0,40.39
0.0131,2.5,1775.0,564.0,0.663,710.0,1457.0,40.54
0.0131,2.5,1549.0,596.0,0.618,681.0,1461.0,40.37
0.0131,2.5,1314.0,632.0,0.574,645.0,1464.0,40.74
0.0131,2.5,1108.0,670.0,0.53,611.0,1461.0,40.71
0.0131,2.5,3540.0,517.0,0.713,880.0,1435.0,40.55
0.0131,2.5,3275.0,502.0,0.758,858.0,1441.0,40.78
0.0131,2.5,2824.0,514.0,0.734,820.0,1441.0,40.63
0.0131,2.5,2481.0,526.0,0.711,788.0,1441.0,40.55
0.0131,2.5,2432.0,538.0,0.689,784.0,1444.0,40.34
0.0131,2.5,2128.0,555.0,0.667,752.0,1450.0,40.38
0.0131,2.5,1824.0,564.0,0.656,716.0,1450.0,40.55
0.0131,2.5,1628.0,584.0,0.632,687.0,1453.0,41.5
0.0131,2.5,1422.0,622.0,0.584,661.0,1464.0,40.83
0.0131,2.5,1216.0,644.0,0.562,629.0,1464.0,40.81
0.0131,2.5,1020.0,685.0,0.517,594.0,1461.0,40.93
0.0131,2.5,3246.0,779.0,0.66,816.0,2020.0,50.27
0.0131,2.5,2746.0,815.0,0.62,773.0,2021.0,50.19
0.0131,2.5,2481.0,838.0,0.599,747.0,2024.0,50.37
0.0131,2.5,2138.0,884.0,0.559,712.0,2031.0,50.22
0.0131,2.5,1981.0,908.0,0.538,694.0,2031.0,50.3
0.0131,2.5,1795.0,938.0,0.517,673.0,2035.0,49.99
0.0131,2.5,1618.0,967.0,0.499,645.0,2031.0,51.24
0.0131,2.5,3432.0,770.0,0.666,826.0,2008.0,51.46
0.0131,2.5,3275.0,780.0,0.657,814.0,2014.0,51.32
0.0131,2.5,3050.0,787.0,0.649,795.0,2010.0,51.37
0.0131,2.5,2697.0,819.0,0.611,770.0,2013.0,49.82
0.0131,2.5,2442.0,847.0,0.585,745.0,2018.0,49.92
0.0131,2.5,2138.0,873.0,0.564,713.0,2018.0,49.98
0.0131,2.5,2040.0,894.0,0.545,699.0,2015.0,50.72
0.0131,2.5,1834.0,920.0,0.523,678.0,2013.0,49.95
0.0131,2.5,1599.0,959.0,0.497,648.0,2013.0,49.91
0.0131,2.5,3354.0,770.0,0.659,825.0,1999.0,50.22
0.0131,2.5,2795.0,799.0,0.626,779.0,1996.0,49.82
0.0131,2.5,1981.0,892.0,0.541,696.0,2002.0,49.82
0.0131,2.25,2736.0,1050.0,0.507,749.0,2545.0,55.71
0.0131,2.25,2530.0,1062.0,0.5,729.0,2538.0,55.83
0.0131,2.25,3383.0,980.0,0.543,805.0,2504.0,55.56
0.0131,2.25,2991.0,1026.0,0.506,771.0,2500.0,55.9
0.0131,2.25,2491.0,1053.0,0.495,726.0,2500.0,55.63
0.0131,2.25,2275.0,1091.0,0.47,704.0,2501.0,55.65
0.0131,2.25,2089.0,1127.0,0.451,684.0,2503.0,55.63
0.0131,2.25,1971.0,1145.0,0.446,670.0,2515.0,55.77
0.0131,2.25,3491.0,971.0,0.544,813.0,2489.0,55.69
0.0131,2.25,3089.0,997.0,0.53,780.0,2497.0,55.76
0.0131,2.25,3187.0,989.0,0.528,789.0,2480.0,55.57
0.0131,2.25,2785.0,1015.0,0.514,753.0,2482.0,55.83
0.0131,2.25,2530.0,1049.0,0.495,730.0,2494.0,55.59
0.0131,2.25,2275.0,1078.0,0.478,704.0,2490.0,55.65
0.0131,2.25,1971.0,1127.0,0.461,670.0,2520.0,55.77
0.0131,2.25,3511.0,715.0,0.624,839.0,2004.0,49.83
0.0131,2.25,3207.0,720.0,0.621,815.0,2002.0,49.74
0.0131,2.25,2815.0,740.0,0.599,781.0,2002.0,49.78
0.0131,2.25,2412.0,764.0,0.583,743.0,2019.0,49.68
0.0131,2.25,1952.0,818.0,0.536,693.0,2027.0,49.73
0.0131,2.25,1824.0,832.0,0.518,678.0,2009.0,49.65
0.0131,2.25,1638.0,847.0,0.517,654.0,2031.0,49.72
0.0131,2.25,1491.0,894.0,0.48,633.0,2033.0,49.92
0.0131,2.25,3511.0,706.0,0.635,842.0,2002.0,49.11
0.0131,2.25,2766.0,739.0,0.599,780.0,2002.0,48.95
0.0131,2.25,3256.0,709.0,0.633,822.0,2000.0,49.03
0.0131,2.25,3011.0,721.0,0.617,802.0,1996.0,48.89
0.0131,2.25,2609.0,748.0,0.589,765.0,2000.0,49.03
0.0131,2.25,2305.0,763.0,0.578,736.0,2003.0,48.74
0.0131,2.25,2001.0,809.0,0.533,702.0,2007.0,48.94
0.0131,2.25,1697.0,843.0,0.509,665.0,2009.0,48.94
0.0131,2.25,1491.0,879.0,0.487,636.0,2019.0,49.2
0.0131,2.25,3530.0,480.0,0.69,885.0,1457.0,39.16
0.0131,2.25,2599.0,499.0,0.672,807.0,1473.0,38.74
0.0131,2.25,2207.0,510.0,0.657,767.0,1475.0,38.84
0.0131,2.25,1765.0,522.0,0.644,715.0,1475.0,39.04
0.0131,2.25,1549.0,545.0,0.612,688.0,1482.0,38.69
0.0131,2.25,1353.0,570.0,0.58,658.0,1487.0,39.07
0.0131,2.25,1177.0,608.0,0.531,630.0,1485.0,39.01
0.0131,2.25,3432.0,480.0,0.683,879.0,1448.0,38.76
0.0131,2.25,2501.0,484.0,0.692,809.0,1461.0,35.99
0.0131,2.25,2354.0,502.0,0.669,782.0,1472.0,38.93
0.0131,2.25,2059.0,508.0,0.666,750.0,1475.0,39.02
0.0131,2.25,1814.0,523.0,0.642,721.0,1475.0,39.06
0.0131,2.25,1569.0,548.0,0.602,689.0,1475.0,39.11
0.0131,2.25,1393.0,576.0,0.563,664.0,1477.0,39.08
0.0131,2.25,1098.0,627.0,0.511,616.0,1490.0,39.08
0.0131,2.25,3530.0,284.0,0.838,933.0,988.0,27.65
0.0131,2.25,3844.0,283.0,0.849,958.0,994.0,27.33
0.0131,2.25,3040.0,287.0,0.832,892.0,991.0,27.92
0.0131,2.25,2893.0,290.0,0.828,868.0,992.0,30.6
0.0131,2.25,2697.0,290.0,0.83,850.0,995.0,30.65
0.0131,2.25,2550.0,288.0,0.842,836.0,995.0,30.66
0.0131,2.25,2187.0,289.0,0.849,799.0,1000.0,30.66
0.0131,2.25,1814.0,292.0,0.848,758.0,1006.0,30.2
0.0131,2.25,1569.0,302.0,0.812,726.0,1006.0,30.25
0.0131,2.25,1373.0,311.0,0.777,697.0,1003.0,30.46
0.0131,2.25,1206.0,323.0,0.752,669.0,1011.0,30.84
0.0131,2.25,1030.0,341.0,0.705,639.0,1017.0,30.61
0.0131,2.25,3511.0,281.0,0.857,920.0,988.0,30.42
0.0131,2.25,3217.0,282.0,0.865,895.0,995.0,30.77
