,D,L,P,G,Xchf,DHin,CHF,Tin,L/D
6389,0.0128,1.93,6895000.0,1315.3,0.394,389000.0,2138800.0,477.34,150.78125
6390,0.0128,1.93,6895000.0,1342.4,0.354,484000.0,2271300.0,455.92999999999995,150.78125
6391,0.0128,1.93,6895000.0,1912.0,0.346,56000.0,1836000.0,547.3299999999999,150.78125
6392,0.0128,1.93,6895000.0,1912.0,0.297,184000.0,2022100.0,521.5899999999999,150.78125
6393,0.0128,1.93,6895000.0,1898.4,0.273,302000.0,2242900.0,496.5,150.78125
6394,0.0128,1.93,6895000.0,1912.0,0.237,399000.0,2397500.0,475.11,150.78125
6395,0.0128,1.93,6895000.0,1898.4,0.205,491000.0,2504800.0,454.33,150.78125
6396,0.0128,1.93,6895000.0,3037.4,0.219,59000.0,1971600.0,546.75,150.78125
6397,0.0128,1.93,6895000.0,2698.4,0.199,178000.0,2145100.0,522.8399999999999,150.78125
6398,0.0128,1.93,6895000.0,2739.1,0.159,281000.0,2372300.0,501.03999999999996,150.78125
6399,0.0128,1.93,6895000.0,2712.0,0.115,391000.0,2536300.0,476.89,150.78125
6400,0.0128,1.93,6895000.0,2739.1,0.077,486000.0,2735000.0,455.46999999999997,150.78125
6401,0.0128,1.93,6895000.0,3769.7,0.167,68000.0,1996900.0,544.99,150.78125
6402,0.0128,1.93,6895000.0,3810.4,0.119,186000.0,2312300.0,521.18,150.78125
6403,0.0128,1.93,6895000.0,3823.9,0.073,292000.0,2545800.0,498.65999999999997,150.78125
6404,0.0128,1.93,6895000.0,3810.4,0.043,394000.0,2895900.0,476.23,150.78125
6405,0.0128,1.93,6895000.0,3810.4,0.016,488000.0,3217700.0,455.01,150.78125
6406,0.0128,1.93,6895000.0,1356.0,0.319,598000.0,2416400.0,429.67999999999995,150.78125
6407,0.0128,1.93,6895000.0,1301.8,0.307,691000.0,2492100.0,407.93999999999994,150.78125
6408,0.0128,1.93,6895000.0,1261.1,0.303,769000.0,2542600.0,389.53,150.78125
6409,0.0128,1.93,6895000.0,1261.1,0.255,881000.0,2637200.0,362.89,150.78125
6410,0.0128,1.93,6895000.0,1193.3,0.293,937000.0,2735000.0,349.51,150.78125
6411,0.0128,1.93,6895000.0,2698.4,0.003,853000.0,3817100.0,369.57,150.78125
6412,0.0128,1.93,6895000.0,2698.4,0.017,779000.0,3596200.0,387.15999999999997,150.78125
6413,0.0128,1.93,6895000.0,2739.1,0.04,680000.0,3249200.0,410.52,150.78125
6414,0.0128,1.93,6895000.0,2698.4,0.047,603000.0,2993700.0,428.52,150.78125
6415,0.0128,1.93,6895000.0,1979.8,0.151,598000.0,2706600.0,429.67999999999995,150.78125
6416,0.0128,1.93,6895000.0,1966.2,0.128,680000.0,2829700.0,410.52,150.78125
6417,0.0128,1.93,6895000.0,1912.0,0.11,776000.0,2977900.0,387.87,150.78125
6418,0.0128,1.93,6895000.0,1898.4,0.091,860000.0,3119900.0,367.9,150.78125
6419,0.0128,1.93,6895000.0,1925.5,0.076,947000.0,3375400.0,347.10999999999996,150.78125
6420,0.0128,1.93,6895000.0,3796.8,-0.019,632000.0,3785500.0,421.76,150.78125
6421,0.0128,1.93,6895000.0,3729.0,-0.042,783000.0,4448000.0,386.21,150.78125
6422,0.0128,1.93,6895000.0,5464.7,0.112,71000.0,2176700.0,544.41,150.78125
6423,0.0128,1.93,6895000.0,5437.6,0.061,178000.0,2454300.0,522.8399999999999,150.78125
6424,0.0128,1.93,6895000.0,5478.2,0.029,276000.0,2895900.0,502.12,150.78125
6425,0.0128,1.93,6895000.0,5451.1,0.005,384000.0,3533200.0,478.45,150.78125
6426,0.0128,1.93,6895000.0,5396.9,-0.016,496000.0,4195600.0,453.18999999999994,150.78125
6427,0.0128,1.93,6895000.0,7498.7,0.033,181000.0,2873800.0,522.22,150.78125
6428,0.0128,1.93,6895000.0,7566.5,0.003,281000.0,3596200.0,501.03999999999996,150.78125
6429,0.0128,1.93,6895000.0,2766.2,0.161,281000.0,2407000.0,501.03999999999996,150.78125
6430,0.0128,1.93,6895000.0,1939.1,0.271,286000.0,2242900.0,499.96,150.78125
6431,0.0128,1.93,6895000.0,1952.6,0.238,391000.0,2425900.0,476.89,150.78125
6432,0.0128,1.93,6895000.0,2712.0,0.094,394000.0,2400700.0,476.23,150.78125
6433,0.0128,1.93,8274000.0,2779.8,0.194,97000.0,1722400.0,552.67,150.78125
6434,0.0128,1.93,8274000.0,2725.6,0.167,185000.0,1911700.0,535.3599999999999,150.78125
6435,0.0128,1.93,8274000.0,2671.3,0.154,242000.0,2044200.0,523.6899999999999,150.78125
6436,0.0128,1.93,8274000.0,2698.4,0.105,353000.0,2242900.0,500.13,150.78125
6437,0.0128,1.93,8274000.0,2630.6,0.066,515000.0,2637200.0,464.2,150.78125
6438,0.0128,1.93,8274000.0,1898.4,0.298,94000.0,1630900.0,553.24,150.78125
6439,0.0128,1.93,6895000.0,3823.9,0.177,59000.0,2069400.0,546.75,150.78125
6440,0.0128,1.93,6895000.0,2657.8,0.209,178000.0,2176700.0,522.8399999999999,150.78125
6441,0.0128,1.93,6895000.0,1912.0,0.271,299000.0,2246100.0,497.15,150.78125
6442,0.0128,1.93,6895000.0,1328.9,0.391,394000.0,2173500.0,476.23,150.78125
6443,0.0128,1.93,6895000.0,1478.0,0.176,935000.0,2936900.0,349.97999999999996,150.78125
6444,0.0128,1.93,10343000.0,1369.6,0.334,189000.0,1400600.0,552.94,150.78125
6445,0.0128,1.93,10343000.0,2644.2,0.151,159000.0,1545800.0,558.67,150.78125
6446,0.0128,1.93,10343000.0,2766.2,0.098,290000.0,1905400.0,532.8499999999999,150.78125
6447,0.0128,1.93,10343000.0,1423.8,0.288,285000.0,1555200.0,533.87,150.78125
6448,0.0128,1.93,10343000.0,1206.8,0.343,403000.0,1697200.0,509.17999999999995,150.78125
6449,0.0128,1.93,10343000.0,2739.1,0.068,414000.0,2261800.0,506.80999999999995,150.78125
6450,0.0128,1.93,10343000.0,2725.6,0.045,507000.0,2533100.0,486.5,150.78125
6451,0.0128,1.93,10343000.0,1356.0,0.251,504000.0,1858100.0,487.16999999999996,150.78125
6452,0.0128,1.93,10343000.0,1301.8,0.228,628000.0,1974800.0,459.29999999999995,150.78125
6453,0.0128,1.93,10343000.0,2725.6,0.009,610000.0,2782400.0,463.4,150.78125
6454,0.0128,1.93,10343000.0,3783.2,0.087,180000.0,1820200.0,554.67,150.78125
6455,0.0128,1.93,10343000.0,3688.3,0.031,398000.0,2662500.0,510.25,150.78125
6456,0.0128,1.93,10343000.0,3715.4,0.002,494000.0,3041000.0,489.38,150.78125
6457,0.0128,1.93,10343000.0,3769.7,-0.016,620000.0,3690900.0,461.12,150.78125
6458,0.0128,1.93,10343000.0,1952.6,0.088,628000.0,2378600.0,459.29999999999995,150.78125
6459,0.0128,1.93,10343000.0,5315.5,0.07,162000.0,2208200.0,558.0999999999999,150.78125
6460,0.0128,1.93,10343000.0,5437.6,0.034,288000.0,2968500.0,533.26,150.78125
6461,0.0128,1.93,10343000.0,5437.6,0.002,393000.0,3533200.0,511.31999999999994,150.78125
6462,0.0128,1.93,10343000.0,5451.1,-0.023,507000.0,4258700.0,486.5,150.78125
6463,0.0128,1.93,10343000.0,5396.9,-0.055,610000.0,4731900.0,463.4,150.78125
6464,0.0128,1.93,10343000.0,1966.2,0.117,471000.0,2018900.0,494.43999999999994,150.78125
6465,0.0128,1.93,10343000.0,1979.8,0.16,337000.0,1766600.0,523.14,150.78125
6466,0.0128,1.93,5171000.0,1369.6,0.496,67000.0,1977900.0,525.72,150.78125
6467,0.0128,1.93,5171000.0,1912.0,0.391,65000.0,2217700.0,526.13,150.78125
6468,0.0128,1.93,5171000.0,2657.8,0.294,67000.0,2403800.0,525.72,150.78125
6469,0.0128,1.93,5171000.0,2698.4,0.254,176000.0,2646700.0,502.84999999999997,150.78125
6470,0.0128,1.93,5171000.0,1328.9,0.494,189000.0,2186100.0,500.05999999999995,150.78125
6471,0.0128,1.93,5171000.0,1898.4,0.36,192000.0,2451100.0,499.40999999999997,150.78125
6472,0.0128,1.93,5171000.0,1925.5,0.324,291000.0,2605700.0,477.71999999999997,150.78125
6473,0.0128,1.93,5171000.0,1356.0,0.466,294000.0,2359600.0,477.04999999999995,150.78125
6474,0.0128,1.93,5171000.0,1328.9,0.439,391000.0,2432200.0,455.21999999999997,150.78125
6475,0.0128,1.93,5171000.0,1898.4,0.297,396000.0,2754000.0,454.08,150.78125
6476,0.0128,1.93,5171000.0,1884.8,0.25,520000.0,2895900.0,425.52,150.78125
6477,0.0128,1.93,5171000.0,1342.4,0.438,489000.0,2662500.0,432.71,150.78125
6478,0.0128,1.93,5171000.0,3796.8,0.211,75000.0,2640400.0,524.0799999999999,150.78125
6479,0.0128,1.93,5171000.0,5491.8,0.133,83000.0,2744500.0,522.43,150.78125
6480,0.0128,1.93,5171000.0,5424.0,0.067,207000.0,2845400.0,496.16999999999996,150.78125
6481,0.0128,1.93,5171000.0,3769.7,0.152,202000.0,2810700.0,497.25,150.78125
6482,0.0128,1.93,5171000.0,3810.4,0.1,304000.0,2952700.0,474.83,150.78125
6483,0.0128,1.93,5171000.0,2603.5,0.219,291000.0,2791800.0,477.71999999999997,150.78125
6484,0.0128,1.93,5171000.0,2617.1,0.172,411000.0,3000000.0,450.65999999999997,150.78125
6485,0.0128,1.93,5171000.0,3837.5,0.073,366000.0,3088400.0,460.89,150.78125
6486,0.0128,1.93,5171000.0,3891.7,0.028,508000.0,3564700.0,428.30999999999995,150.78125
6487,0.0128,1.93,5171000.0,2617.1,0.127,542000.0,3249200.0,420.39,150.78125
6488,0.0128,1.93,5171000.0,5586.7,0.014,346000.0,3407000.0,465.40999999999997,150.78125
6489,0.0128,1.93,5171000.0,5302.0,0.007,452000.0,4069400.0,441.26,150.78125
6490,0.0128,1.93,6895000.0,1789.9,0.068,1064000.0,3438500.0,319.05999999999995,150.78125
6491,0.0128,1.93,6895000.0,2522.2,-0.037,1064000.0,4195600.0,319.05999999999995,150.78125
6492,0.0128,1.93,6895000.0,2630.6,-0.014,965000.0,4101000.0,342.79999999999995,150.78125
6493,0.0128,1.93,6895000.0,3593.4,-0.068,965000.0,5110500.0,342.79999999999995,150.78125
6494,0.0128,1.93,6895000.0,3715.4,-0.056,860000.0,4731900.0,367.9,150.78125
6495,0.0128,1.93,6895000.0,5505.4,-0.045,615000.0,4952700.0,425.73,150.78125
6496,0.0128,1.93,6895000.0,7322.4,-0.06,613000.0,6277700.0,426.18999999999994,150.78125
6497,0.00622,0.914,6895000.0,2020.4,0.255,376000.0,2605700.0,480.23,146.94533762057878
6498,0.00622,0.914,6895000.0,1667.9,0.388,506000.0,3085200.0,450.9,146.94533762057878
6499,0.00622,0.914,6895000.0,1722.1,0.381,506000.0,3154600.0,450.9,146.94533762057878
6500,0.00622,0.914,6895000.0,1857.7,0.351,454000.0,3113600.0,462.74,146.94533762057878
6501,0.00622,0.914,6895000.0,1844.2,0.307,605000.0,3343900.0,428.05999999999995,146.94533762057878
6502,0.00622,0.914,6895000.0,2074.7,0.205,797000.0,3911700.0,382.89,146.94533762057878
6503,0.00622,0.914,6895000.0,2657.8,0.256,346000.0,3312300.0,486.87,146.94533762057878
6504,0.00622,0.914,6895000.0,2861.2,0.213,484000.0,3911700.0,455.92999999999995,146.94533762057878
6505,0.00622,0.914,6895000.0,2712.0,0.162,684000.0,4258700.0,409.59,146.94533762057878
6506,0.00622,0.914,6895000.0,3851.0,0.167,312000.0,3690900.0,494.31999999999994,146.94533762057878
6507,0.00622,0.914,6895000.0,3783.2,0.139,411000.0,4006300.0,472.41999999999996,146.94533762057878
6508,0.00622,0.914,6895000.0,3769.7,0.127,474000.0,4258700.0,458.2,146.94533762057878
6509,0.00622,0.914,6895000.0,3783.2,0.088,586000.0,4574200.0,432.46999999999997,146.94533762057878
6510,0.00622,0.914,6895000.0,3878.2,0.082,696000.0,5394400.0,406.76,146.94533762057878
6511,0.00622,0.914,6895000.0,5179.9,0.166,104000.0,3129400.0,537.89,146.94533762057878
6512,0.00622,0.914,6895000.0,5261.3,0.127,224000.0,3722400.0,513.22,146.94533762057878
6513,0.00622,0.914,6895000.0,5451.1,0.082,325000.0,4164100.0000000005,491.48,146.94533762057878
6514,0.00622,0.914,6895000.0,5410.4,0.063,411000.0,4637300.0,472.41999999999996,146.94533762057878
6515,0.00622,0.914,6895000.0,5274.8,0.053,498000.0,5142000.0,452.73,146.94533762057878
6516,0.00622,0.914,6895000.0,7471.6,0.122,113000.0,3785500.0,536.0899999999999,146.94533762057878
6517,0.00622,0.914,6895000.0,7498.7,0.07,205000.0,3974800.0,517.21,146.94533762057878
6518,0.00622,0.914,6895000.0,7417.3,0.045,307000.0,4731900.0,495.40999999999997,146.94533762057878
6519,0.00622,0.914,6895000.0,7485.1,0.027,411000.0,5741400.0,472.41999999999996,146.94533762057878
6520,0.00622,0.914,10343000.0,2752.7,0.16,414000.0,2883300.0,506.80999999999995,146.94533762057878
6521,0.00622,0.914,10343000.0,2684.9,0.146,540000.0,3312300.0,479.15999999999997,146.94533762057878
6522,0.00622,0.914,10343000.0,2725.6,0.176,387000.0,2836000.0,512.5999999999999,146.94533762057878
6523,0.00622,0.914,10343000.0,2657.8,0.155,499000.0,3138800.0,488.27,146.94533762057878
6524,0.00622,0.914,10343000.0,2725.6,0.117,590000.0,3407000.0,467.92999999999995,146.94533762057878
6525,0.00622,0.914,10343000.0,2657.8,0.109,650000.0,3564700.0,454.28,146.94533762057878
6526,0.00622,0.914,10343000.0,2806.9,0.098,692000.0,3880200.0,444.63,146.94533762057878
6527,0.00622,0.914,10343000.0,3837.5,0.089,395000.0,3312300.0,510.89,146.94533762057878
6528,0.00622,0.914,10343000.0,3810.4,0.064,507000.0,3785500.0,486.5,146.94533762057878
6529,0.00622,0.914,10343000.0,3715.4,0.067,547000.0,3974800.0,477.59999999999997,146.94533762057878
6530,0.00622,0.914,10343000.0,3688.3,0.057,640000.0,4448000.0,456.55999999999995,146.94533762057878
6531,0.00622,0.914,10343000.0,3688.3,0.035,728000.0,4763400.0,436.29999999999995,146.94533762057878
6532,0.00622,0.914,10343000.0,5179.9,0.101,229000.0,3145100.0,545.12,146.94533762057878
6533,0.00622,0.914,10343000.0,5315.5,0.067,361000.0,4006300.0,518.11,146.94533762057878
6534,0.00622,0.914,10343000.0,5302.0,0.054,442000.0,4574200.0,500.76,146.94533762057878
6535,0.00622,0.914,10343000.0,5356.2,0.024,525000.0,5015800.0,482.51,146.94533762057878
6536,0.00622,0.914,10343000.0,5234.2,0.008,620000.0,5552100.0,461.12,146.94533762057878
6537,0.00622,0.914,10343000.0,7566.5,0.055,274000.0,4416400.0,536.1099999999999,146.94533762057878
6538,0.00622,0.914,10343000.0,7661.4,0.032,355000.0,5142000.0,519.37,146.94533762057878
6539,0.00622,0.914,10343000.0,7783.4,0.003,432000.0,5709800.0,502.92999999999995,146.94533762057878
6540,0.00622,0.914,10343000.0,2698.4,0.053,793000.0,3911700.0,421.15,146.94533762057878
6541,0.00622,0.914,10343000.0,2712.0,0.021,924000.0,4353300.0,390.26,146.94533762057878
6542,0.00622,0.914,10343000.0,2590.0,0.004,1069000.0,4668800.0,355.67999999999995,146.94533762057878
6543,0.00622,0.914,10343000.0,2562.8,-0.031,1209000.0,5047400.0,322.08,146.94533762057878
6544,0.00622,0.914,10343000.0,3823.9,-0.023,836000.0,5173500.0,411.05999999999995,146.94533762057878
6545,0.00622,0.914,10343000.0,3607.0,-0.025,926000.0,5394400.0,389.78,146.94533762057878
6546,0.00622,0.914,10343000.0,3946.0,-0.069,1013000.0,6119900.0,369.07,146.94533762057878
6547,0.00622,0.914,10343000.0,5478.2,-0.007,726000.0,6593100.0,436.76,146.94533762057878
6548,0.00622,0.914,10343000.0,5396.9,0.011,642000.0,5962200.0,456.11,146.94533762057878
6549,0.00622,0.914,10343000.0,5383.3,0.109,186000.0,2965300.0,553.52,146.94533762057878
6550,0.00622,0.914,10343000.0,7417.3,0.085,168000.0,3470100.0,556.96,146.94533762057878
6551,0.00622,0.914,10343000.0,7580.0,0.064,232000.0,4006300.0,544.53,146.94533762057878
6552,0.00622,0.914,10343000.0,5234.2,-0.011,765000.0,6593100.0,427.68999999999994,146.94533762057878
6553,0.00622,0.914,10343000.0,7593.6,-0.004,530000.0,6687800.0,481.4,146.94533762057878
6554,0.0128,0.914,6895000.0,976.3,0.43,99000.0,2552100.0,538.89,71.40625
6555,0.0128,0.914,6895000.0,962.8,0.411,189000.0,2716100.0,520.56,71.40625
6556,0.0128,0.914,6895000.0,976.3,0.357,310000.0,2880100.0,494.76,71.40625
6557,0.0128,0.914,6895000.0,989.9,0.331,381000.0,3056800.0,479.12,71.40625
6558,0.0128,0.914,6895000.0,935.6,0.303,488000.0,3094700.0,455.01,71.40625
6559,0.0128,0.914,6895000.0,1369.6,0.292,90000.0,2552100.0,540.67,71.40625
6560,0.0128,0.914,6895000.0,1423.8,0.218,234000.0,2817100.0,511.09999999999997,71.40625
6561,0.0128,0.914,6895000.0,1396.7,0.209,286000.0,2933800.0,499.96,71.40625
6562,0.0128,0.914,6895000.0,1369.6,0.18,368000.0,3056800.0,482.01,71.40625
6563,0.0128,0.914,6895000.0,1369.6,0.152,436000.0,3186100.0,466.79999999999995,71.40625
6564,0.0128,0.914,6895000.0,1356.0,0.139,503000.0,3375400.0,451.59,71.40625
6565,0.0128,0.914,6895000.0,1912.0,0.211,59000.0,2533100.0,546.75,71.40625
6566,0.0128,0.914,6895000.0,1966.2,0.146,181000.0,2776000.0,522.22,71.40625
6567,0.0128,0.914,6895000.0,1952.6,0.109,271000.0,2977900.0,503.2,71.40625
6568,0.0128,0.914,6895000.0,1898.4,0.083,368000.0,3249200.0,482.01,71.40625
6569,0.0128,0.914,6895000.0,1884.8,0.032,503000.0,3627800.0,451.59,71.40625
6570,0.0128,0.914,6895000.0,2739.1,0.121,79000.0,2520500.0,542.8399999999999,71.40625
6571,0.0128,0.914,6895000.0,2766.2,0.067,192000.0,2851800.0,519.93,71.40625
6572,0.0128,0.914,6895000.0,2739.1,0.04,276000.0,3217700.0,502.12,71.40625
6573,0.0128,0.914,6895000.0,2739.1,0.004,384000.0,3754000.0,478.45,71.40625
6574,0.0128,0.914,6895000.0,2698.4,-0.029,481000.0,4069400.0,456.61,71.40625
6575,0.0128,0.914,6895000.0,3851.0,0.063,96000.0,2580500.0,539.48,71.40625
6576,0.0128,0.914,6895000.0,3756.1,0.027,216000.0,3375400.0,514.9,71.40625
6577,0.0128,0.914,6895000.0,3796.8,-0.006,307000.0,3943200.0,495.40999999999997,71.40625
6578,0.0128,0.914,6895000.0,3796.8,-0.03,381000.0,4416400.0,479.12,71.40625
6579,0.0128,0.914,6895000.0,3742.6,-0.067,488000.0,5047400.0,455.01,71.40625
6580,0.0128,0.914,6895000.0,5518.9,0.048,65000.0,2668800.0,545.5799999999999,71.40625
6581,0.0128,0.914,6895000.0,5383.3,0.014,175000.0,3722400.0,523.46,71.40625
6582,0.0128,0.914,6895000.0,5559.6,-0.031,302000.0,4889600.0,496.5,71.40625
6583,0.0128,0.914,6895000.0,7593.6,0.027,88000.0,3407000.0,541.0699999999999,71.40625
6584,0.0128,0.914,6895000.0,7539.4,0.004,157000.0,4321800.0,527.17,71.40625
6585,0.0128,0.914,6895000.0,7634.3,-0.029,250000.0,5489000.0,507.68999999999994,71.40625
6586,0.0128,0.914,10343000.0,1396.7,0.178,189000.0,2053600.0,552.94,71.40625
6587,0.0128,0.914,10343000.0,1396.7,0.113,358000.0,2448000.0,518.74,71.40625
6588,0.0128,0.914,10343000.0,1356.0,0.07,486000.0,2713000.0,491.14,71.40625
6589,0.0128,0.914,10343000.0,1383.1,0.029,568000.0,2911700.0,472.89,71.40625
6590,0.0128,0.914,10343000.0,1356.0,0.006,647000.0,3069400.0,454.96,71.40625
6591,0.0128,0.914,10343000.0,1912.0,0.098,206000.0,2217700.0,549.64,71.40625
6592,0.0128,0.914,10343000.0,1939.1,0.059,293000.0,2495300.0,532.24,71.40625
6593,0.0128,0.914,10343000.0,1952.6,0.004,414000.0,2826500.0,506.80999999999995,71.40625
6594,0.0128,0.914,10343000.0,1939.1,-0.019,517000.0,3280800.0,484.28999999999996,71.40625
6595,0.0128,0.914,10343000.0,1857.7,-0.062,650000.0,3659300.0,454.28,71.40625
6596,0.0128,0.914,10343000.0,2847.6,0.049,197000.0,2580500.0,551.39,71.40625
6597,0.0128,0.914,10343000.0,2820.5,0.005,312000.0,3126200.0,528.3299999999999,71.40625
6598,0.0128,0.914,10343000.0,2834.0,-0.029,408000.0,3627800.0,508.09999999999997,71.40625
6599,0.0093,3.048,114000.0,90.9,0.91,265000.0,159000.0,313.27,327.741935483871
6600,0.0093,3.048,114000.0,90.9,0.919,245000.0,159000.0,318.05999999999995,327.741935483871
6601,0.0093,3.048,114000.0,92.2,0.896,214000.0,156000.0,325.46999999999997,327.741935483871
6602,0.0093,3.048,115000.0,92.2,0.926,197000.0,159000.0,329.78999999999996,327.741935483871
6603,0.0093,3.048,114000.0,92.2,0.913,182000.0,156000.0,333.12,327.741935483871
6604,0.0093,3.048,114000.0,92.2,0.913,182000.0,156000.0,333.12,327.741935483871
6605,0.0093,3.048,114000.0,92.2,0.887,148000.0,150000.0,341.24,327.741935483871
6606,0.0093,3.048,114000.0,92.2,0.9,149000.0,153000.0,341.0,327.741935483871
6607,0.0093,3.048,114000.0,92.2,0.875,86000.0,144000.0,356.03,327.741935483871
6608,0.0093,3.048,114000.0,92.2,0.9,95000.0,148000.0,353.88,327.741935483871
6609,0.0093,3.048,114000.0,92.2,0.899,160000.0,153000.0,338.38,327.741935483871
6610,0.0093,3.048,114000.0,92.2,0.922,44000.0,148000.0,366.02,327.741935483871
6611,0.0093,3.048,114000.0,92.2,0.9,29000.0,144000.0,369.58,327.741935483871
6612,0.0093,2.438,112000.0,92.2,0.901,340000.0,208000.0,294.82,262.15053763440864
6613,0.0093,2.438,112000.0,92.2,0.928,311000.0,211000.0,301.76,262.15053763440864
6614,0.0093,2.438,112000.0,92.2,0.964,227000.0,211000.0,321.84999999999997,262.15053763440864
6615,0.0093,2.438,112000.0,92.2,0.975,204000.0,211000.0,327.34999999999997,262.15053763440864
6616,0.0093,2.438,111000.0,92.2,0.914,180000.0,197000.0,332.83,262.15053763440864
6617,0.0093,2.438,112000.0,92.2,0.972,178000.0,208000.0,333.57,262.15053763440864
6618,0.0093,2.438,112000.0,92.2,0.944,176000.0,202000.0,334.04999999999995,262.15053763440864
6619,0.0093,2.438,112000.0,92.2,0.947,171000.0,202000.0,335.24,262.15053763440864
6620,0.0093,2.438,112000.0,92.2,0.953,124000.0,199000.0,346.46,262.15053763440864
6621,0.0093,2.438,112000.0,92.2,0.944,97000.0,195000.0,352.9,262.15053763440864
6622,0.0093,2.438,111000.0,92.2,0.934,56000.0,189000.0,362.4,262.15053763440864
6623,0.0093,2.438,111000.0,92.2,0.948,39000.0,191000.0,366.44,262.15053763440864
6624,0.0093,2.438,111000.0,92.2,0.943,19000.0,188000.0,371.19,262.15053763440864
6625,0.0093,2.438,111000.0,92.2,0.949,6000.0,188000.0,374.28,262.15053763440864
6626,0.0093,2.438,111000.0,92.2,0.95,2000.0,188000.0,375.22999999999996,262.15053763440864
6627,0.0093,2.438,111000.0,92.2,0.922,3000.0,182000.0,374.99,262.15053763440864
6628,0.0093,2.438,119000.0,119.3,0.893,148000.0,244000.0,342.47999999999996,262.15053763440864
6629,0.0093,2.438,119000.0,119.3,0.88,138000.0,240000.0,344.87,262.15053763440864
6630,0.0093,2.438,119000.0,119.3,0.907,91000.0,241000.0,356.07,262.15053763440864
6631,0.0093,2.438,119000.0,119.3,0.89,54000.0,233000.0,364.88,262.15053763440864
6632,0.0093,2.438,119000.0,119.3,0.914,49000.0,239000.0,366.07,262.15053763440864
6633,0.0093,2.438,119000.0,119.3,0.876,13000.0,225000.0,374.60999999999996,262.15053763440864
6634,0.0093,2.438,119000.0,119.3,0.899,36000.0,233000.0,369.15,262.15053763440864
6635,0.0093,2.438,117000.0,119.3,0.842,250000.0,243000.0,317.60999999999996,262.15053763440864
6636,0.0093,2.438,118000.0,119.3,0.838,247000.0,241000.0,318.58,262.15053763440864
6637,0.0093,2.438,118000.0,119.3,0.867,206000.0,244000.0,328.38,262.15053763440864
6638,0.0093,2.438,117000.0,119.3,0.847,199000.0,239000.0,329.80999999999995,262.15053763440864
6639,0.0093,2.438,118000.0,119.3,0.862,191000.0,241000.0,331.96999999999997,262.15053763440864
6640,0.0093,2.438,119000.0,119.3,0.88,113000.0,237000.0,350.83,262.15053763440864
6641,0.0093,2.438,119000.0,119.3,0.887,111000.0,239000.0,351.30999999999995,262.15053763440864
6642,0.0093,2.438,119000.0,119.3,0.902,53000.0,236000.0,365.10999999999996,262.15053763440864
6643,0.0093,2.438,119000.0,119.3,0.872,9000.0,223000.0,375.55999999999995,262.15053763440864
6644,0.0093,2.438,120000.0,119.3,0.89,-6000.0,226000.0,377.92999999999995,262.15053763440864
6645,0.0093,1.829,117000.0,119.3,0.883,168000.0,326000.0,337.21999999999997,196.66666666666669
6646,0.0093,1.829,117000.0,119.3,0.884,165000.0,326000.0,337.92999999999995,196.66666666666669
6647,0.0093,1.829,117000.0,119.3,0.859,135000.0,313000.0,345.09,196.66666666666669
